country_code,country_name,indicator_code,indicator_name,indicator_label,indicator_type,year,value,dataset_source
SDN,Sudan,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2012,131.0,World Bank LPI
SDN,Sudan,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2014,155.0,World Bank LPI
SDN,Sudan,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2016,122.0,World Bank LPI
SDN,Sudan,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2018,136.0,World Bank LPI
SDN,Sudan,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2023,120.0,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2007,2.35714,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2010,2.01627,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2012,2.136188,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2014,1.866542,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2016,2.234106,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2018,2.135556,World Bank LPI
SDN,Sudan,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2023,2.1,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2007,73.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2010,144.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2012,140.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2014,152.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2016,126.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2018,125.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2023,108.0,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2007,2.35714,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2010,1.777778,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2012,2.011188,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2014,1.897661,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2016,2.201694,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2018,2.181818,World Bank LPI
SDN,Sudan,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2023,2.3,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2007,68.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2010,151.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2012,150.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2014,144.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2016,100.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2018,102.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2023,111.0,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2007,2.66667,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2010,2.111111,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2012,1.934799,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2014,2.230994,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2016,2.567713,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2018,2.581818,World Bank LPI
SDN,Sudan,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2023,2.4,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2007,55.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2010,135.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2012,121.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2014,144.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2016,118.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2018,96.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2023,110.0,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2007,2.83333,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2010,2.148809,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2012,2.333333,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2014,2.180369,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2016,2.360965,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2018,2.50505,World Bank LPI
SDN,Sudan,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2023,2.4,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2007,64.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2010,146.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2012,148.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2014,153.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2016,103.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2018,121.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.RK,Logistics performance index: Overall rank (1=highest performance),lpi_overall_rank,rank,2023,115.0,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2007,2.71080244325678,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2010,2.20598,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2012,2.103464,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2014,2.160954,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2016,2.530408,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2018,2.427574,World Bank LPI
SDN,Sudan,LP.LPI.OVRL.XQ,Logistics performance index: Overall score (1=low to 5=high),lpi_overall_score,score,2023,2.4,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2007,67.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2010,108.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2012,151.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2014,156.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2016,75.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2018,139.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.RK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",timeliness_rank,rank,2023,110.0,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2007,3.16667,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2010,3.088889,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2012,2.309799,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2014,2.33009,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2016,3.275866,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2018,2.616162,World Bank LPI
SDN,Sudan,LP.LPI.TIME.XQ,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",timeliness_score,score,2023,2.7,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2007,51.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2010,148.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2012,150.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2014,125.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2016,104.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2018,115.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.RK,"Ability to track and trace consignments, rank (1=highest performer)",tracking_tracing_rank,rank,2023,117.0,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2007,2.91667,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2010,2.021825,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2012,1.888889,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2014,2.415663,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2016,2.485154,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2018,2.50505,World Bank LPI
SDN,Sudan,LP.LPI.TRAC.XQ,"Ability to track and trace consignments, score (1=low to 5=high)",tracking_tracing_score,score,2023,2.3,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.LB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,rank,2010,1.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.LB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,rank,2012,5.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.LB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,rank,2014,1.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.LB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,rank,2016,1.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.LB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,rank,2018,2.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.UB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,rank,2010,10.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.UB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,rank,2012,22.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.UB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,rank,2014,20.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.UB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,rank,2016,7.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.UB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,rank,2018,12.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.ZS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,rank,2007,96.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.ZS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,rank,2010,99.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.ZS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,rank,2012,91.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.ZS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,rank,2014,95.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.ZS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,rank,2016,99.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.RK.ZS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,rank,2018,95.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.LB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,rank,2010,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.LB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,rank,2012,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.LB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,rank,2014,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.LB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,rank,2016,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.LB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,rank,2018,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.UB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,rank,2010,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.UB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,rank,2012,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.UB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,rank,2014,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.UB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,rank,2016,4.0,World Bank LPI
SWE,Sweden,LP.LPI.OVRL.XQ.UB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,rank,2018,4.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2007,6.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2010,5.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2012,12.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2014,15.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2016,8.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2018,2.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.RK,"Efficiency of the clearance process, rank (1=highest performer)",customs_rank,rank,2023,4.0,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2007,3.84615,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2010,3.875,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2012,3.679161,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2014,3.75,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2016,3.915508,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2018,4.049361,World Bank LPI
SWE,Sweden,LP.LPI.CUST.XQ,"Efficiency of the clearance process, score (1=low to 5=high)",customs_score,score,2023,4.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2007,5.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2010,10.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2012,5.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2014,9.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2016,3.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2018,3.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.RK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",infrastructure_rank,rank,2023,5.0,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2007,4.11321,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2010,4.02753,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2012,4.126228,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2014,4.09375,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2016,4.270132,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2018,4.239947,World Bank LPI
SWE,Sweden,LP.LPI.INFR.XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",infrastructure_score,score,2023,4.2,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2007,5.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2010,2.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2012,29.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2014,3.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2016,4.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2018,2.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.RK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",intl_shipments_rank,rank,2023,26.0,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2007,3.89796,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2010,3.833179,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2012,3.390352,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2014,3.75625,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2016,4.003465,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2018,3.915837,World Bank LPI
SWE,Sweden,LP.LPI.ITRN.XQ,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",intl_shipments_score,score,2023,3.4,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2007,6.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2010,2.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2012,12.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2014,6.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2016,2.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2018,10.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.RK,"Competence and quality of logistics services, rank (1=highest performer)",logistics_competence_rank,rank,2023,3.0,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2007,4.06122,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2010,4.218619,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2012,3.901786,World Bank LPI
SWE,Sweden,LP.LPI.LOGS.XQ,"Competence and quality of logistics services, score (1=low to 5=high)",logistics_competence_score,score,2014,3.98125,World Bank LPI
